# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
5.1506 	 2.9024E-12 	  
5.1650 	 2.8873E-12 	  
5.1795 	 2.8786E-12 	  
5.1939 	 2.8778E-12 	  
5.2083 	 2.8866E-12 	  
5.2227 	 2.9064E-12 	  
5.2372 	 2.9389E-12 	  
5.2516 	 2.9856E-12 	  
5.2660 	 3.0480E-12 	  
5.2805 	 3.1278E-12 	  
5.2949 	 3.2264E-12 	  
5.3093 	 3.3455E-12 	  
5.3237 	 3.4866E-12 	  
5.3382 	 3.6513E-12 	  
5.3526 	 3.8410E-12 	  
5.3670 	 4.0575E-12 	  
5.3815 	 4.3022E-12 	  
5.3959 	 4.5767E-12 	  
5.4103 	 4.8826E-12 	  
5.4247 	 5.2214E-12 	  
5.4392 	 5.5947E-12 	  
5.4536 	 6.0041E-12 	  
5.4680 	 6.4498E-12 	  
5.4825 	 6.9296E-12 	  
5.4969 	 7.4413E-12 	  
5.5113 	 7.9824E-12 	  
5.5258 	 8.5504E-12 	  
5.5402 	 9.1430E-12 	  
5.5546 	 9.7578E-12 	  
5.5690 	 1.0392E-11 	  
5.5835 	 1.1044E-11 	  
5.5979 	 1.1711E-11 	  
5.6123 	 1.2390E-11 	  
5.6268 	 1.3079E-11 	  
5.6412 	 1.3776E-11 	  
5.6556 	 1.4479E-11 	  
5.6700 	 1.5184E-11 	  
5.6845 	 1.5890E-11 	  
5.6989 	 1.6593E-11 	  
5.7133 	 1.7293E-11 	  
5.7278 	 1.7985E-11 	  
5.7422 	 1.8669E-11 	  
5.7566 	 1.9340E-11 	  
5.7710 	 2.0002E-11 	  
5.7855 	 2.0657E-11 	  
5.7999 	 2.1312E-11 	  
5.8143 	 2.1971E-11 	  
5.8288 	 2.2638E-11 	  
5.8432 	 2.3319E-11 	  
5.8576 	 2.4019E-11 	  
5.8720 	 2.4742E-11 	  
5.8865 	 2.5493E-11 	  
5.9009 	 2.6277E-11 	  
5.9153 	 2.7100E-11 	  
5.9298 	 2.7965E-11 	  
5.9442 	 2.8878E-11 	  
5.9586 	 2.9844E-11 	  
5.9730 	 3.0867E-11 	  
5.9875 	 3.1952E-11 	  
6.0019 	 3.3105E-11 	  
6.0163 	 3.4330E-11 	  
6.0308 	 3.5632E-11 	  
6.0452 	 3.7015E-11 	  
6.0596 	 3.8485E-11 	  
6.0740 	 4.0037E-11 	  
6.0885 	 4.1665E-11 	  
6.1029 	 4.3358E-11 	  
6.1173 	 4.5110E-11 	  
