#i	X	Y	Z
0	-7.786	3.191	-0.408
0	-7.787	3.195	-0.413
0	-7.787	3.197	-0.416
0	-7.788	3.200	-0.418
0	-7.788	3.201	-0.419
0	-7.788	3.201	-0.419
0	-7.789	3.205	-0.422
0	-7.791	3.212	-0.424
0	-7.794	3.218	-0.425
0	-7.796	3.222	-0.425
0	-7.798	3.224	-0.424
0	-7.800	3.226	-0.424
0	-7.800	3.227	-0.424
0	-7.800	3.227	-0.423
0	-7.801	3.228	-0.423
0	-7.803	3.231	-0.422
0	-7.805	3.234	-0.421
0	-7.808	3.238	-0.420
0	-7.811	3.243	-0.418
0	-7.814	3.250	-0.415
0	-7.817	3.254	-0.411
0	-7.819	3.258	-0.407
0	-7.822	3.261	-0.403
0	-7.825	3.266	-0.397
0	-7.828	3.270	-0.391
0	-7.833	3.275	-0.385
0	-7.838	3.281	-0.381
0	-7.844	3.287	-0.377
0	-7.850	3.293	-0.374
0	-7.855	3.298	-0.373
0	-7.859	3.303	-0.372
0	-7.863	3.307	-0.372
0	-7.867	3.312	-0.371
0	-7.870	3.316	-0.371
0	-7.873	3.321	-0.371
0	-7.875	3.326	-0.372
0	-7.877	3.332	-0.372
0	-7.878	3.338	-0.372
0	-7.877	3.344	-0.371
0	-7.876	3.349	-0.371
0	-7.875	3.355	-0.371
0	-7.872	3.361	-0.371
0	-7.870	3.366	-0.370
0	-7.866	3.371	-0.370
0	-7.863	3.376	-0.371
0	-7.860	3.380	-0.371
0	-7.856	3.385	-0.372
0	-7.852	3.389	-0.373
0	-7.849	3.392	-0.375
0	-7.845	3.397	-0.377
0	-7.841	3.401	-0.381
0	-7.837	3.405	-0.384
0	-7.833	3.408	-0.389
0	-7.830	3.412	-0.396
0	-7.829	3.413	-0.400
0	-7.829	3.413	-0.400
0	-7.829	3.413	-0.401
0	-7.829	3.414	-0.402
0	-7.828	3.415	-0.406
0	-7.830	3.416	-0.412
0	-7.833	3.418	-0.417
0	-7.838	3.421	-0.423
0	-7.844	3.422	-0.425
0	-7.850	3.424	-0.426
0	-7.855	3.424	-0.426
0	-7.862	3.425	-0.424
0	-7.867	3.426	-0.421
0	-7.870	3.427	-0.417
0	-7.873	3.427	-0.412
0	-7.874	3.428	-0.407
0	-7.875	3.430	-0.401
0	-7.874	3.430	-0.400
0	-7.874	3.430	-0.399
0	-7.874	3.430	-0.398
0	-7.873	3.432	-0.394
0	-7.870	3.435	-0.389
0	-7.867	3.439	-0.385
0	-7.864	3.443	-0.383
0	-7.861	3.446	-0.381
0	-7.858	3.450	-0.380
0	-7.854	3.456	-0.379
0	-7.850	3.462	-0.379
0	-7.846	3.468	-0.379
0	-7.842	3.473	-0.378
0	-7.838	3.478	-0.377
0	-7.834	3.483	-0.375
0	-7.829	3.489	-0.373
0	-7.825	3.493	-0.371
0	-7.821	3.497	-0.370
0	-7.818	3.499	-0.370
0	-7.817	3.500	-0.370
0	-7.814	3.502	-0.370
0	-7.812	3.504	-0.371
0	-7.808	3.506	-0.371
0	-7.803	3.510	-0.372
0	-7.799	3.514	-0.375
0	-7.795	3.519	-0.377
0	-7.793	3.524	-0.379
0	-7.791	3.529	-0.381
0	-7.790	3.535	-0.382
0	-7.789	3.542	-0.383
0	-7.789	3.547	-0.382
0	-7.789	3.551	-0.382
0	-7.788	3.555	-0.381
0	-7.788	3.560	-0.380
0	-7.787	3.566	-0.378
0	-7.787	3.571	-0.376
0	-7.786	3.578	-0.374
0	-7.786	3.583	-0.371
0	-7.785	3.591	-0.367
0	-7.784	3.598	-0.363
0	-7.784	3.599	-0.362
0	-7.783	3.604	-0.360
0	-7.782	3.607	-0.359
0	-7.780	3.610	-0.358
0	-7.778	3.615	-0.357
0	-7.776	3.619	-0.357
0	-7.773	3.623	-0.357
0	-7.770	3.628	-0.357
0	-7.768	3.631	-0.357
0	-7.765	3.635	-0.356
0	-7.762	3.639	-0.356
0	-7.759	3.643	-0.356
0	-7.756	3.648	-0.356
0	-7.753	3.654	-0.355
0	-7.750	3.660	-0.355
0	-7.748	3.665	-0.355
0	-7.746	3.671	-0.355
0	-7.745	3.679	-0.355
0	-7.744	3.686	-0.355
0	-7.744	3.691	-0.356
0	-7.744	3.698	-0.356
0	-7.744	3.704	-0.356
0	-7.745	3.709	-0.356
0	-7.746	3.715	-0.356
0	-7.747	3.722	-0.356
0	-7.749	3.730	-0.355
0	-7.750	3.738	-0.353
0	-7.752	3.746	-0.350
0	-7.754	3.753	-0.346
0	-7.757	3.758	-0.342
0	-7.760	3.764	-0.338
0	-7.763	3.767	-0.335
0	-7.765	3.771	-0.331
0	-7.768	3.775	-0.328
0	-7.770	3.779	-0.325
0	-7.773	3.782	-0.322
0	-7.775	3.786	-0.318
0	-7.778	3.790	-0.314
0	-7.782	3.793	-0.310
0	-7.785	3.796	-0.306
0	-7.789	3.800	-0.303
0	-7.791	3.803	-0.300
0	-7.792	3.806	-0.298
0	-7.794	3.810	-0.295
0	-7.798	3.815	-0.290
0	-7.799	3.817	-0.289
0	-7.800	3.818	-0.289
0	-7.800	3.818	-0.288
0	-7.801	3.819	-0.288
0	-7.803	3.821	-0.285
0	-7.806	3.823	-0.281
0	-7.809	3.825	-0.278
0	-7.811	3.827	-0.274
0	-7.813	3.828	-0.269
0	-7.814	3.830	-0.264
0	-7.815	3.831	-0.260
0	-7.815	3.833	-0.255
0	-7.815	3.834	-0.249
0	-7.813	3.836	-0.242
0	-7.811	3.838	-0.236
0	-7.808	3.841	-0.230
0	-7.805	3.843	-0.227
0	-7.802	3.844	-0.223
0	-7.801	3.845	-0.221
0	-7.800	3.846	-0.220
0	-7.799	3.846	-0.219
0	-7.798	3.847	-0.219
0	-7.794	3.850	-0.214
0	-7.791	3.853	-0.210
0	-7.788	3.857	-0.207
0	-7.785	3.861	-0.205
0	-7.783	3.865	-0.204
0	-7.781	3.870	-0.202
0	-7.778	3.876	-0.201
0	-7.774	3.882	-0.200
0	-7.772	3.887	-0.199
0	-7.770	3.891	-0.197
0	-7.768	3.896	-0.196
0	-7.766	3.904	-0.194
0	-7.765	3.910	-0.192
0	-7.764	3.916	-0.190
0	-7.764	3.922	-0.188
0	-7.765	3.931	-0.186
0	-7.766	3.935	-0.185
0	-7.768	3.939	-0.185
0	-7.770	3.943	-0.185
0	-7.773	3.947	-0.185
0	-7.775	3.951	-0.186
0	-7.777	3.954	-0.186
0	-7.781	3.958	-0.187
0	-7.785	3.962	-0.188
0	-7.791	3.965	-0.189
0	-7.797	3.968	-0.189
0	-7.800	3.969	-0.189
0	-7.801	3.969	-0.189
0	-7.802	3.969	-0.188
0	-7.806	3.971	-0.188
0	-7.811	3.972	-0.186
0	-7.815	3.972	-0.184
0	-7.819	3.973	-0.180
0	-7.823	3.973	-0.176
0	-7.825	3.972	-0.171
0	-7.826	3.970	-0.167
0	-7.826	3.968	-0.162
0	-7.826	3.965	-0.158
0	-7.825	3.961	-0.154
0	-7.822	3.955	-0.151
0	-7.820	3.950	-0.150
0	-7.816	3.945	-0.150
0	-7.813	3.941	-0.150
0	-7.810	3.937	-0.152
0	-7.806	3.934	-0.153
0	-7.802	3.932	-0.155
0	-7.801	3.931	-0.156
0	-7.800	3.931	-0.156
0	-7.799	3.930	-0.157
0	-7.799	3.930	-0.157
0	-7.795	3.929	-0.159
0	-7.790	3.927	-0.161
0	-7.785	3.926	-0.162
0	-7.780	3.925	-0.163
0	-7.777	3.924	-0.164
0	-7.773	3.924	-0.165
0	-7.768	3.923	-0.166
0	-7.764	3.922	-0.167
0	-7.758	3.922	-0.168
0	-7.752	3.921	-0.169
0	-7.745	3.920	-0.170
0	-7.738	3.920	-0.171
0	-7.733	3.920	-0.171
0	-7.729	3.920	-0.170
0	-7.722	3.921	-0.169
0	-7.716	3.921	-0.167
0	-7.710	3.923	-0.164
0	-7.705	3.923	-0.161
0	-7.702	3.924	-0.159
0	-7.700	3.924	-0.158
0	-7.700	3.924	-0.158
0	-7.699	3.924	-0.157
0	-7.698	3.924	-0.157
0	-7.695	3.924	-0.156
0	-7.688	3.925	-0.154
0	-7.683	3.925	-0.154
0	-7.678	3.926	-0.155
0	-7.673	3.926	-0.157
0	-7.669	3.927	-0.160
0	-7.665	3.928	-0.164
0	-7.663	3.930	-0.169
0	-7.661	3.933	-0.174
0	-7.659	3.935	-0.179
0	-7.657	3.937	-0.186
0	-7.655	3.939	-0.191
0	-7.654	3.940	-0.198
0	-7.654	3.941	-0.200
0	-7.654	3.941	-0.200
0	-7.654	3.941	-0.201
0	-7.653	3.941	-0.202
0	-7.653	3.942	-0.206
0	-7.653	3.943	-0.211
0	-7.653	3.943	-0.218
0	-7.654	3.942	-0.223
0	-7.655	3.941	-0.229
0	-7.656	3.940	-0.234
0	-7.657	3.938	-0.238
0	-7.659	3.937	-0.243
0	-7.660	3.935	-0.247
0	-7.661	3.933	-0.251
0	-7.662	3.932	-0.255
0	-7.664	3.931	-0.259
0	-7.666	3.930	-0.263
0	-7.667	3.929	-0.267
0	-7.670	3.929	-0.272
0	-7.673	3.928	-0.275
0	-7.676	3.928	-0.279
0	-7.682	3.928	-0.286
0	-7.687	3.928	-0.291
0	-7.690	3.927	-0.295
0	-7.693	3.927	-0.300
0	-7.694	3.927	-0.301
0	-7.695	3.927	-0.302
0	-7.697	3.927	-0.305
0	-7.700	3.927	-0.309
0	-7.704	3.927	-0.313
0	-7.707	3.928	-0.317
0	-7.711	3.930	-0.320
0	-7.715	3.933	-0.325
0	-7.719	3.936	-0.328
0	-7.723	3.939	-0.332
0	-7.727	3.942	-0.334
0	-7.731	3.946	-0.336
0	-7.735	3.950	-0.337
0	-7.738	3.954	-0.338
0	-7.741	3.957	-0.338
0	-7.745	3.961	-0.338
0	-7.748	3.964	-0.338
0	-7.751	3.968	-0.336
0	-7.754	3.972	-0.334
0	-7.757	3.976	-0.330
0	-7.760	3.979	-0.326
0	-7.762	3.981	-0.322
0	-7.764	3.983	-0.317
0	-7.766	3.983	-0.311
0	-7.769	3.983	-0.305
0	-7.771	3.982	-0.300
0	-7.773	3.981	-0.295
0	-7.776	3.978	-0.289
0	-7.778	3.977	-0.285
0	-7.780	3.975	-0.281
0	-7.783	3.972	-0.276
0	-7.786	3.968	-0.271
0	-7.790	3.963	-0.266
0	-7.791	3.958	-0.262
0	-7.792	3.952	-0.258
0	-7.792	3.946	-0.255
0	-7.790	3.941	-0.253
0	-7.788	3.934	-0.251
0	-7.786	3.929	-0.251
0	-7.784	3.925	-0.251
0	-7.782	3.920	-0.251
0	-7.780	3.917	-0.252
0	-7.778	3.913	-0.252
0	-7.776	3.910	-0.253
0	-7.773	3.905	-0.256
0	-7.771	3.901	-0.259
0	-7.771	3.900	-0.260
0	-7.770	3.899	-0.260
0	-7.770	3.899	-0.261
0	-7.769	3.897	-0.263
0	-7.767	3.894	-0.266
0	-7.766	3.890	-0.270
0	-7.764	3.887	-0.274
0	-7.763	3.883	-0.279
0	-7.762	3.879	-0.283
0	-7.761	3.876	-0.287
0	-7.760	3.873	-0.291
0	-7.760	3.869	-0.295
0	-7.759	3.866	-0.298
0	-7.759	3.860	-0.303
0	-7.758	3.854	-0.307
0	-7.757	3.849	-0.310
0	-7.756	3.842	-0.313
0	-7.754	3.836	-0.316
0	-7.752	3.831	-0.319
0	-7.750	3.826	-0.322
0	-7.747	3.822	-0.325
0	-7.744	3.817	-0.328
0	-7.740	3.813	-0.329
0	-7.737	3.810	-0.331
0	-7.733	3.807	-0.332
0	-7.729	3.805	-0.333
0	-7.725	3.804	-0.334
0	-7.721	3.804	-0.335
0	-7.717	3.804	-0.336
0	-7.713	3.804	-0.338
0	-7.708	3.805	-0.339
0	-7.704	3.807	-0.341
0	-7.701	3.808	-0.343
0	-7.700	3.808	-0.343
0	-7.699	3.809	-0.344
0	-7.698	3.810	-0.344
0	-7.695	3.812	-0.346
0	-7.692	3.817	-0.349
0	-7.690	3.822	-0.353
0	-7.689	3.827	-0.355
0	-7.689	3.831	-0.358
0	-7.690	3.837	-0.360
0	-7.691	3.843	-0.362
0	-7.692	3.849	-0.363
0	-7.694	3.856	-0.364
0	-7.696	3.862	-0.364
0	-7.697	3.866	-0.363
0	-7.698	3.871	-0.363
0	-7.699	3.877	-0.361
0	-7.699	3.883	-0.360
0	-7.698	3.890	-0.358
0	-7.698	3.895	-0.358
0	-7.697	3.902	-0.357
0	-7.697	3.906	-0.357
0	-7.697	3.911	-0.356
0	-7.697	3.916	-0.356
0	-7.698	3.921	-0.356
0	-7.698	3.927	-0.356
0	-7.699	3.934	-0.356
0	-7.700	3.939	-0.356
0	-7.701	3.946	-0.356
0	-7.702	3.952	-0.354
0	-7.704	3.958	-0.351
0	-7.705	3.963	-0.347
0	-7.706	3.967	-0.343
0	-7.707	3.970	-0.335
0	-7.707	3.973	-0.328
0	-7.707	3.974	-0.323
0	-7.707	3.976	-0.318
0	-7.706	3.977	-0.313
0	-7.706	3.978	-0.309
0	-7.705	3.979	-0.305
0	-7.703	3.979	-0.301
0	-7.702	3.979	-0.297
0	-7.701	3.978	-0.293
0	-7.700	3.978	-0.292
0	-7.700	3.978	-0.292
0	-7.700	3.977	-0.291
0	-7.699	3.977	-0.290
0	-7.697	3.976	-0.286
0	-7.695	3.974	-0.281
0	-7.692	3.972	-0.275
0	-7.690	3.970	-0.269
0	-7.687	3.968	-0.263
0	-7.684	3.966	-0.256
0	-7.681	3.964	-0.250
0	-7.679	3.962	-0.244
0	-7.676	3.961	-0.238
0	-7.674	3.959	-0.231
0	-7.673	3.958	-0.227
0	-7.671	3.957	-0.221
0	-7.670	3.956	-0.215
0	-7.670	3.956	-0.210
0	-7.669	3.956	-0.205
0	-7.669	3.957	-0.201
0	-7.669	3.957	-0.200
0	-7.669	3.958	-0.199
0	-7.668	3.958	-0.198
0	-7.668	3.959	-0.194
0	-7.667	3.961	-0.189
0	-7.665	3.962	-0.182
0	-7.662	3.963	-0.174
0	-7.660	3.963	-0.168
0	-7.656	3.963	-0.163
0	-7.653	3.962	-0.158
0	-7.650	3.960	-0.154
0	-7.646	3.958	-0.150
0	-7.641	3.955	-0.147
0	-7.635	3.951	-0.145
0	-7.630	3.948	-0.144
0	-7.626	3.945	-0.145
0	-7.622	3.942	-0.147
0	-7.617	3.938	-0.150
0	-7.611	3.935	-0.154
0	-7.606	3.933	-0.159
0	-7.604	3.931	-0.163
0	-7.601	3.930	-0.168
0	-7.600	3.930	-0.169
0	-7.600	3.930	-0.169
0	-7.600	3.930	-0.170
0	-7.599	3.930	-0.171
0	-7.597	3.929	-0.175
0	-7.595	3.928	-0.179
0	-7.593	3.928	-0.183
0	-7.590	3.928	-0.189
0	-7.587	3.928	-0.195
0	-7.586	3.928	-0.198
0	-7.585	3.928	-0.200
0	-7.585	3.928	-0.200
0	-7.585	3.928	-0.201
0	-7.585	3.928	-0.202
0	-7.584	3.929	-0.206
0	-7.584	3.931	-0.210
0	-7.585	3.934	-0.214
0	-7.586	3.938	-0.218
0	-7.589	3.943	-0.220
0	-7.591	3.947	-0.221
0	-7.594	3.951	-0.221
0	-7.597	3.955	-0.221
0	-7.599	3.957	-0.220
0	-7.600	3.958	-0.220
0	-7.600	3.958	-0.220
0	-7.601	3.959	-0.219
0	-7.601	3.960	-0.219
0	-7.604	3.962	-0.218
0	-7.607	3.966	-0.216
0	-7.611	3.970	-0.214
0	-7.615	3.976	-0.211
0	-7.619	3.981	-0.208
0	-7.621	3.986	-0.205
0	-7.624	3.992	-0.202
0	-7.626	3.994	-0.200
0	-7.627	3.995	-0.200
0	-7.627	3.995	-0.200
0	-7.627	3.996	-0.200
0	-7.628	3.997	-0.199
0	-7.630	4.000	-0.197
0	-7.633	4.005	-0.194
0	-7.636	4.010	-0.191
0	-7.639	4.016	-0.187
0	-7.641	4.021	-0.184
0	-7.642	4.026	-0.180
0	-7.644	4.031	-0.176
0	-7.645	4.035	-0.172
0	-7.646	4.040	-0.167
0	-7.647	4.045	-0.163
0	-7.647	4.049	-0.158
0	-7.647	4.053	-0.154
0	-7.646	4.057	-0.149
0	-7.646	4.060	-0.145
0	-7.645	4.062	-0.140
0	-7.645	4.065	-0.135
0	-7.644	4.068	-0.128
0	-7.643	4.069	-0.123
0	-7.641	4.070	-0.117
0	-7.639	4.071	-0.111
0	-7.636	4.071	-0.105
0	-7.634	4.071	-0.102
0	-7.633	4.071	-0.100
0	-7.633	4.071	-0.100
0	-7.632	4.071	-0.099
0	-7.632	4.071	-0.098
0	-7.630	4.071	-0.094
0	-7.627	4.073	-0.089
0	-7.626	4.075	-0.085
0	-7.624	4.077	-0.080
0	-7.623	4.080	-0.077
0	-7.623	4.083	-0.074
0	-7.622	4.086	-0.071
0	-7.623	4.090	-0.069
0	-7.624	4.095	-0.066
0	-7.627	4.099	-0.064
0	-7.630	4.104	-0.063
0	-7.633	4.107	-0.062
0	-7.636	4.110	-0.061
0	-7.641	4.113	-0.059
0	-7.648	4.115	-0.058
0	-7.654	4.116	-0.056
0	-7.660	4.118	-0.054
0	-7.665	4.118	-0.052
0	-7.671	4.119	-0.049
0	-7.675	4.119	-0.047
0	-7.682	4.118	-0.045
0	-7.687	4.118	-0.042
0	-7.693	4.117	-0.038
0	-7.698	4.116	-0.034
0	-7.702	4.114	-0.030
0	-7.705	4.112	-0.025
0	-7.706	4.110	-0.021
0	-7.707	4.108	-0.017
0	-7.707	4.106	-0.012
0	-7.706	4.104	-0.008
0	-7.703	4.102	-0.003
0	-7.702	4.101	-0.001
0	-7.701	4.101	-0.000
0	-7.701	4.101	0.001
0	-7.700	4.100	0.001
0	-7.700	4.100	0.002
0	-7.699	4.100	0.003
0	-7.698	4.099	0.003
0	-7.695	4.098	0.006
0	-7.690	4.097	0.010
0	-7.684	4.095	0.013
0	-7.678	4.093	0.016
0	-7.670	4.092	0.019
0	-7.659	4.090	0.021
0	-7.653	4.089	0.022
0	-7.646	4.088	0.022
0	-7.641	4.087	0.022
0	-7.634	4.087	0.022
0	-7.628	4.088	0.023
0	-7.622	4.090	0.025
0	-7.618	4.092	0.026
0	-7.614	4.095	0.028
0	-7.610	4.098	0.031
0	-7.609	4.100	0.033
0	-7.607	4.102	0.034
0	-7.606	4.103	0.036
0	-7.605	4.106	0.038
0	-7.603	4.108	0.041
0	-7.601	4.112	0.045
0	-7.600	4.115	0.048
0	-7.600	4.115	0.048
0	-7.599	4.116	0.050
0	-7.599	4.118	0.051
0	-7.597	4.120	0.053
0	-7.596	4.124	0.057
0	-7.594	4.129	0.061
0	-7.593	4.134	0.066
0	-7.592	4.139	0.070
0	-7.592	4.144	0.074
0	-7.592	4.149	0.078
0	-7.593	4.154	0.082
0	-7.595	4.159	0.088
0	-7.597	4.162	0.092
0	-7.599	4.164	0.095
0	-7.600	4.165	0.096
0	-7.601	4.165	0.096
0	-7.601	4.165	0.097
0	-7.605	4.167	0.101
0	-7.610	4.169	0.105
0	-7.614	4.170	0.108
0	-7.619	4.171	0.112
0	-7.622	4.171	0.114
0	-7.625	4.171	0.117
0	-7.632	4.170	0.121
0	-7.638	4.169	0.125
0	-7.643	4.167	0.128
0	-7.650	4.165	0.132
0	-7.656	4.162	0.136
0	-7.661	4.159	0.139
0	-7.666	4.156	0.141
0	-7.670	4.152	0.142
0	-7.675	4.148	0.143
0	-7.681	4.142	0.145
0	-7.688	4.138	0.146
0	-7.696	4.135	0.148
0	-7.704	4.135	0.148
0	-7.710	4.135	0.149
0	-7.716	4.135	0.149
0	-7.725	4.137	0.149
0	-7.730	4.137	0.150
0	-7.735	4.138	0.151
0	-7.742	4.139	0.154
0	-7.747	4.139	0.156
0	-7.753	4.139	0.159
0	-7.760	4.139	0.162
0	-7.765	4.137	0.165
0	-7.770	4.135	0.168
0	-7.775	4.133	0.171
0	-7.779	4.129	0.174
0	-7.783	4.124	0.176
0	-7.786	4.119	0.178
0	-7.789	4.111	0.179
0	-7.791	4.106	0.180
0	-7.793	4.101	0.180
0	-7.794	4.097	0.180
0	-7.795	4.094	0.180
0	-7.797	4.090	0.180
0	-7.799	4.084	0.180
0	-7.801	4.079	0.181
0	-7.804	4.072	0.181
0	-7.807	4.066	0.182
0	-7.811	4.060	0.183
0	-7.814	4.055	0.185
0	-7.817	4.050	0.186
0	-7.820	4.045	0.188
0	-7.822	4.040	0.191
0	-7.824	4.036	0.194
0	-7.825	4.031	0.197
0	-7.825	4.026	0.200
0	-7.825	4.022	0.203
0	-7.825	4.017	0.207
0	-7.825	4.013	0.209
0	-7.825	4.008	0.211
0	-7.824	4.005	0.213
0	-7.823	4.001	0.215
0	-7.823	4.000	0.215
0	-7.823	3.998	0.216
0	-7.822	3.997	0.217
0	-7.822	3.993	0.217
0	-7.820	3.990	0.218
0	-7.818	3.986	0.218
0	-7.816	3.982	0.218
0	-7.813	3.977	0.217
0	-7.810	3.974	0.216
0	-7.806	3.971	0.214
0	-7.802	3.968	0.212
0	-7.797	3.964	0.210
0	-7.793	3.961	0.208
0	-7.789	3.959	0.205
0	-7.785	3.956	0.201
0	-7.784	3.955	0.200
0	-7.784	3.954	0.199
0	-7.783	3.953	0.198
0	-7.781	3.952	0.196
0	-7.779	3.949	0.192
0	-7.778	3.946	0.189
0	-7.777	3.943	0.184
0	-7.776	3.940	0.180
0	-7.775	3.937	0.175
0	-7.774	3.934	0.170
0	-7.773	3.931	0.165
0	-7.773	3.928	0.159
0	-7.773	3.925	0.155
0	-7.773	3.922	0.150
0	-7.773	3.919	0.144
0	-7.773	3.914	0.138
0	-7.773	3.910	0.133
0	-7.774	3.906	0.129
0	-7.775	3.901	0.125
0	-7.775	3.900	0.125
0	-7.775	3.898	0.123
0	-7.776	3.896	0.122
0	-7.777	3.890	0.118
0	-7.780	3.885	0.116
0	-7.782	3.881	0.114
0	-7.786	3.878	0.113
0	-7.790	3.875	0.113
0	-7.795	3.871	0.113
0	-7.799	3.870	0.113
0	-7.805	3.868	0.115
0	-7.810	3.866	0.118
0	-7.815	3.864	0.121
0	-7.819	3.863	0.125
0	-7.823	3.860	0.128
0	-7.827	3.858	0.132
0	-7.830	3.855	0.136
0	-7.834	3.852	0.141
0	-7.838	3.850	0.146
0	-7.841	3.848	0.151
0	-7.845	3.845	0.156
0	-7.849	3.842	0.160
0	-7.852	3.839	0.164
0	-7.855	3.836	0.169
0	-7.858	3.832	0.173
0	-7.860	3.827	0.179
0	-7.861	3.822	0.183
0	-7.862	3.818	0.186
0	-7.863	3.813	0.190
0	-7.863	3.809	0.192
0	-7.863	3.804	0.194
0	-7.863	3.801	0.196
0	-7.863	3.800	0.196
0	-7.862	3.798	0.197
0	-7.862	3.796	0.197
0	-7.862	3.792	0.198
0	-7.861	3.788	0.199
0	-7.861	3.785	0.199
0	-7.860	3.781	0.199
0	-7.860	3.776	0.199
0	-7.860	3.772	0.199
0	-7.860	3.767	0.198
0	-7.860	3.761	0.196
0	-7.861	3.755	0.193
0	-7.861	3.750	0.190
0	-7.861	3.744	0.185
0	-7.861	3.740	0.181
0	-7.860	3.736	0.177
0	-7.859	3.734	0.174
0	-7.857	3.730	0.168
0	-7.853	3.727	0.160
0	-7.850	3.726	0.155
0	-7.846	3.725	0.149
0	-7.842	3.726	0.144
0	-7.839	3.727	0.139
0	-7.836	3.729	0.134
0	-7.835	3.731	0.130
0	-7.833	3.734	0.125
0	-7.833	3.737	0.121
0	-7.833	3.740	0.117
0	-7.833	3.743	0.112
0	-7.834	3.746	0.109
0	-7.835	3.748	0.105
0	-7.837	3.751	0.101
0	-7.837	3.752	0.100
0	-7.837	3.752	0.099
0	-7.838	3.753	0.098
0	-7.841	3.756	0.095
0	-7.844	3.759	0.091
0	-7.849	3.762	0.088
0	-7.854	3.765	0.087
0	-7.860	3.768	0.086
0	-7.867	3.771	0.085
0	-7.872	3.773	0.086
0	-7.877	3.775	0.087
0	-7.882	3.776	0.089
0	-7.887	3.776	0.091
0	-7.891	3.776	0.093
0	-7.895	3.775	0.096
0	-7.899	3.772	0.100
0	-7.900	3.771	0.100
0	-7.901	3.770	0.101
0	-7.902	3.769	0.102
0	-7.904	3.766	0.104
0	-7.907	3.762	0.106
0	-7.909	3.757	0.109
0	-7.910	3.752	0.112
0	-7.911	3.749	0.114
0	-7.912	3.745	0.116
0	-7.912	3.741	0.118
0	-7.912	3.737	0.120
0	-7.912	3.732	0.122
0	-7.912	3.728	0.123
0	-7.912	3.725	0.124
0	-7.912	3.721	0.125
0	-7.911	3.717	0.126
0	-7.909	3.710	0.127
0	-7.908	3.705	0.127
0	-7.906	3.699	0.128
0	-7.902	3.692	0.129
0	-7.901	3.689	0.130
0	-7.900	3.689	0.130
0	-7.899	3.688	0.130
0	-7.898	3.687	0.130
0	-7.896	3.683	0.131
0	-7.892	3.679	0.131
0	-7.888	3.675	0.132
0	-7.883	3.670	0.132
0	-7.880	3.666	0.133
0	-7.877	3.661	0.134
0	-7.874	3.655	0.135
0	-7.871	3.650	0.136
0	-7.869	3.645	0.137
0	-7.867	3.639	0.138
0	-7.865	3.633	0.139
0	-7.863	3.628	0.140
0	-7.862	3.623	0.141
0	-7.861	3.618	0.142
0	-7.859	3.612	0.143
0	-7.857	3.607	0.144
0	-7.855	3.603	0.144
0	-7.853	3.598	0.144
0	-7.851	3.593	0.143
0	-7.849	3.589	0.143
0	-7.848	3.584	0.142
0	-7.846	3.580	0.141
0	-7.843	3.575	0.140
0	-7.841	3.569	0.139
0	-7.839	3.565	0.137
0	-7.838	3.560	0.135
0	-7.836	3.557	0.132
0	-7.835	3.554	0.129
0	-7.834	3.550	0.125
0	-7.834	3.547	0.121
0	-7.834	3.544	0.116
0	-7.835	3.543	0.110
0	-7.836	3.542	0.105
0	-7.837	3.542	0.098
0	-7.839	3.543	0.093
0	-7.841	3.546	0.087
0	-7.843	3.549	0.082
0	-7.845	3.553	0.078
0	-7.848	3.557	0.074
0	-7.850	3.562	0.071
0	-7.853	3.567	0.069
0	-7.855	3.573	0.068
0	-7.857	3.578	0.069
0	-7.858	3.582	0.070
0	-7.858	3.586	0.072
0	-7.858	3.591	0.075
0	-7.857	3.595	0.077
0	-7.856	3.598	0.081
0	-7.855	3.603	0.085
0	-7.854	3.606	0.089
0	-7.852	3.610	0.094
0	-7.851	3.614	0.099
0	-7.849	3.617	0.103
0	-7.848	3.620	0.106
0	-7.845	3.624	0.109
0	-7.843	3.628	0.111
0	-7.840	3.632	0.113
0	-7.837	3.637	0.114
0	-7.833	3.642	0.114
0	-7.827	3.647	0.115
0	-7.823	3.651	0.115
0	-7.818	3.655	0.115
0	-7.814	3.659	0.114
0	-7.810	3.663	0.114
0	-7.807	3.667	0.112
0	-7.803	3.671	0.110
0	-7.801	3.674	0.109
0	-7.800	3.675	0.108
0	-7.799	3.677	0.107
0	-7.798	3.678	0.107
0	-7.796	3.682	0.105
0	-7.793	3.686	0.103
0	-7.790	3.691	0.100
0	-7.788	3.698	0.099
0	-7.787	3.700	0.099
0	-7.787	3.702	0.098
0	-7.786	3.705	0.098
0	-7.787	3.712	0.099
0	-7.789	3.720	0.100
0	-7.792	3.725	0.102
0	-7.796	3.730	0.105
0	-7.798	3.733	0.106
0	-7.799	3.734	0.107
0	-7.800	3.735	0.108
0	-7.801	3.736	0.108
0	-7.802	3.736	0.109
0	-7.806	3.740	0.112
0	-7.810	3.742	0.115
0	-7.815	3.744	0.117
0	-7.821	3.744	0.120
0	-7.828	3.743	0.123
0	-7.833	3.740	0.127
0	-7.838	3.736	0.130
0	-7.841	3.731	0.133
0	-7.842	3.726	0.136
0	-7.842	3.722	0.138
0	-7.841	3.717	0.140
0	-7.840	3.713	0.143
0	-7.839	3.708	0.145
0	-7.836	3.704	0.148
0	-7.834	3.701	0.151
0	-7.834	3.700	0.151
0	-7.833	3.699	0.152
0	-7.832	3.698	0.153
0	-7.829	3.695	0.156
